HIP,VMAG,RA_DEG,DEC_DEG
 56201, 6.28,172.81271949,-61.27846788
 59396, 6.08,182.77186283,-61.27738011
 70035, 5.22,214.96543244,-61.27275714
 20619, 5.94,66.27233379,-61.23824628
 57439, 4.11,176.62853753,-61.17835907
 26190, 6.32,83.73934029,-61.17598319
 97971, 6.21,298.66854596,-61.170815
 74044, 6.49,226.98396597,-61.12865899
 55831, 5.22,171.64764356,-61.1151713
 92008, 6.04,281.29791008,-61.09513879
 18772, 4.97,60.32529605,-61.07905148
 97611, 6.21,297.5906345,-61.06113281
 56606, 5.84,174.09325391,-61.05243721
 16531, 6.42,53.2144352,-61.01698766
 81507, 6.16,249.71961792,-60.99031813
 65271, 4.52,200.65824899,-60.98835608
 51732, 6.25,158.55300893,-60.98762873
 62268, 4.69,191.40798434,-60.98116057
 58921, 5.95,181.23852543,-60.96823848
 44256, 5.80,135.1906126,-60.96384715
 74778, 5.04,229.23707633,-60.95724479
 19917, 6.34,64.08717814,-60.94854291
 45214, 6.36,138.21097157,-60.91681495
 74750, 5.74,229.15289366,-60.9039866
  8983, 6.07,28.9436084,-60.86113745
 59200, 6.22,182.10307095,-60.84712841
 71681, 1.35,219.91412833,-60.83947139
 71683,-0.01,219.92041034,-60.83514707
 38994, 5.77,119.71065387,-60.82448838
  7921, 5.70,25.44980076,-60.78924102
 77927, 6.14,238.719324,-60.74364091
  4563, 6.23,14.59240996,-60.69629569
 85727, 3.60,262.77490395,-60.68360667
 85169, 5.76,261.07831712,-60.6737692
 75308, 5.65,230.79417262,-60.65710865
 43783, 3.84,133.76192355,-60.64471195
 52679, 6.26,161.57132204,-60.60289257
 39070, 5.19,119.90644286,-60.58708857
101612, 4.75,308.89486744,-60.58129819
 38783, 5.74,119.07772578,-60.52646168
 52468, 4.58,160.88461543,-60.56662705
101983, 5.11,310.00944347,-60.54750937
 53394, 5.93,163.82192922,-60.51720824
112259, 6.29,341.06864746,-60.49966689
 74941, 5.43,229.7047785,-60.49632329
 78045, 5.76,239.02482214,-60.48230498
 81657, 6.17,250.21006109,-60.44626468
 49164, 5.93,150.50043754,-60.42089968
 60260, 3.59,185.34088036,-60.40136988
 62931, 5.89,193.45384782,-60.37624027
 68702, 0.61,210.95601898,-60.3729784
 43669, 5.78,133.45278722,-60.35393124
 62732, 5.71,192.82492384,-60.32978611
 62894, 5.75,193.34124905,-60.32848627
 54751, 4.59,168.15008453,-60.3176307
 42440, 6.35,129.805183,-60.31733717
  8957, 6.43,28.83206122,-60.31238593
 11258, 5.36,36.22497693,-60.31162902
 38908, 5.59,119.44293578,-60.30336068
 46049, 6.30,140.86388943,-60.30232993
 77042, 6.46,235.98033174,-60.28720496
 38160, 5.78,117.30394188,-60.28402896
 30463, 5.78,96.05783068,-60.28139797
  3352, 5.99,10.67349903,-60.26268184
110130, 2.87,334.62574257,-60.25949486
 32775, 6.11,102.50420544,-60.24940871
 39073, 6.30,119.9170508,-60.20737695
 93163, 5.14,284.65247792,-60.20062859
 49233, 6.18,150.74979136,-60.17868581
 77990, 5.78,238.88508797,-60.17747419
 87393, 5.78,267.89779898,-60.16401809
 52488, 6.45,160.96777327,-60.117788
 73036, 5.18,223.89461516,-60.11389133
 28596, 6.41,90.53881794,-60.09684953
115433, 6.08,350.7361612,-60.05582988
 71333, 6.39,218.82114888,-60.01557865
 52526, 6.32,161.09549553,-59.99332651
 64425, 4.58,198.07345539,-59.92053651
 52827, 5.98,162.0225662,-59.91916925
 50044, 6.07,153.25485242,-59.91809443
 76716, 5.95,234.98619135,-59.90781512
 50287, 6.22,154.01356689,-59.9034364
112895, 6.47,342.93750305,-59.88134724
 52806, 6.47,161.93472992,-59.87525692
 64033, 5.98,196.8512919,-59.86049011
 86088, 6.26,263.89584304,-59.84609702
 64478, 6.18,198.2321126,-59.81634245
 65108, 6.20,200.14610013,-59.77275811
 42568, 4.31,130.15431317,-59.76101468
 14240, 5.12,45.90376552,-59.73761994
 22040, 5.28,71.08799653,-59.73284052
 53589, 6.36,164.45080678,-59.73219545
 34350, 6.46,106.81784892,-59.71643858
 68902, 6.39,211.60483587,-59.7159025
 84731, 5.93,259.80212875,-59.69459145
 62434, 1.25,191.93049537,-59.68873246
 61966, 4.91,190.48582,-59.68581085
 52308, 6.35,160.32301986,-59.67692226
109081, 5.62,331.46229754,-59.63594171
 54829, 5.74,168.37829647,-59.6193167
 51912, 5.08,159.08568462,-59.56429542
 56250, 5.12,172.95336415,-59.51564932
 41037, 1.86,125.62860299,-59.50953829
  3170, 5.89,10.10273354,-59.45568115
 56243, 5.07,172.9419714,-59.44206384
 48339, 5.79,147.80013966,-59.42567316
 61136, 5.49,187.91810373,-59.42391403
 45219, 5.54,138.23176998,-59.41396656
 98608, 4.95,300.43634274,-59.37582804
 33012, 6.41,103.18933679,-59.34128772
 52922, 5.85,162.3519019,-59.32377833
 75323, 4.48,230.84440733,-59.32069839
 19921, 4.44,64.12118133,-59.30174841
 69122, 6.34,212.23444395,-59.27667031
 45556, 2.21,139.27261834,-59.27526115
 58901, 6.30,181.18872296,-59.2532477
 46974, 4.08,143.61109601,-59.22976797
 43937, 4.93,134.24344613,-59.22935883
 52405, 5.36,160.66905761,-59.21576469
 29788, 6.44,94.07848864,-59.21273358
 70798, 6.46,217.18126718,-59.19752972
 97646, 5.41,297.68657002,-59.19363715
 52102, 4.69,159.68755215,-59.18299905
 34000, 5.50,105.8129557,-59.17813539
 78710, 6.40,241.02584141,-59.17617237
 40655, 6.47,124.48246427,-59.16676267
 63007, 4.62,193.66341683,-59.14666538
 64583, 4.90,198.56428372,-59.10285946
 44143, 5.17,134.85158738,-59.08439697
 82363, 3.77,252.44629764,-59.04131648
 89006, 6.38,272.48996303,-59.0401754
108478, 6.13,329.62530272,-59.01221007
 60781, 5.38,186.87031761,-58.99176932
 54463, 3.93,167.14748181,-58.97504198
 45080, 3.43,137.74210535,-58.96693014
 83323, 6.26,255.44746025,-58.95822634
 33800, 6.01,105.27157418,-58.94029633
 25429, 5.14,81.58032066,-58.91259871
 62084, 6.41,190.86833524,-58.90274136
 98174, 5.24,299.27618092,-58.90131541
 53231, 6.26,163.33825968,-58.89346136
 53253, 3.78,163.3731926,-58.85326474
 49926, 6.07,152.89786643,-58.82782701
 52127, 5.96,159.74877044,-58.81688568
 74824, 4.07,229.3790009,-58.80087882
 47913, 6.22,146.48259392,-58.79400021
 66849, 5.38,205.50467442,-58.78704974
 31137, 5.69,97.99296524,-58.75384073
 59747, 2.79,183.78648733,-58.74890179
 51232, 3.81,156.96977108,-58.73940856
 52004, 5.47,159.36281779,-58.73334704
 42936, 6.20,131.27312609,-58.7243202
 90981, 6.40,278.37268558,-58.70853166
 64580, 5.91,198.55062387,-58.68390821
 54294, 6.07,166.62208089,-58.67503584
 51623, 5.98,158.19923561,-58.66675023
 37530, 6.40,115.54259877,-58.63093533
 71861, 6.21,220.48305391,-58.61573462
 80675, 5.67,247.06326516,-58.59970914
 50993, 5.93,156.2479199,-58.57631762
 22844, 6.11,73.72051578,-58.54781783
 30423, 6.47,95.94548524,-58.54393301
 82110, 5.74,251.5884478,-58.50356849
 72097, 6.10,221.23154053,-58.47738938
115769, 5.63,351.81222494,-58.47627854
 70264, 4.76,215.65467485,-58.45915834
103227, 3.67,313.70241509,-58.4540947
 54708, 6.24,168.01498327,-58.42335374
 66521, 6.41,204.53178024,-58.41458137
 45418, 6.02,138.82357591,-58.38837967
 46620, 5.88,142.59772226,-58.36190438
 82171, 5.55,251.83193375,-58.34139234
 60780, 6.35,186.87015672,-58.31647941
  7506, 6.18,24.18654178,-58.2709679
 50785, 6.34,155.54364867,-58.265637
 43763, 6.36,133.72521204,-58.23969727
114996, 3.99,349.35755018,-58.23592762
 37599, 6.20,115.72235259,-58.23015202
 42129, 5.27,128.81491578,-58.22476298
 51676, 6.09,158.35582196,-58.19015734
  7387, 6.03,23.81128987,-58.13939438
 49934, 5.70,152.943633,-58.06055982
 85049, 5.86,260.73011706,-58.0102893
 42134, 4.84,128.83186765,-58.0092947
 30703, 5.82,96.76723213,-58.00210529
 47479, 5.30,145.17751102,-57.98357162
 96607, 6.19,294.60800087,-57.98318819
 40932, 5.96,125.30042487,-57.97323049
 93629, 6.30,286.00416655,-57.95997203
 54082, 6.16,166.00103542,-57.95533279
 50916, 6.34,155.96106527,-57.95390426
 79153, 5.57,242.32734737,-57.93417299
 79689, 5.61,243.95754643,-57.91222851
 82672, 5.91,253.50168481,-57.90920925
108281, 6.17,329.05849028,-57.89960642
111548, 6.22,338.97014594,-57.88372842
 44565, 6.43,136.19998116,-57.85262854
110649, 5.31,336.23413615,-57.79661017
 78662, 4.63,240.88425437,-57.77487351
 80788, 6.09,247.43842678,-57.75631746
 83535, 5.73,256.10302112,-57.71210729
 57512, 5.42,176.82987104,-57.69654711
  5477, 6.41,17.53073683,-57.69413983
 60379, 5.38,185.70613474,-57.67610097
 51192, 4.65,156.85199279,-57.63881373
 43499, 5.59,132.9022178,-57.63361532
 66575, 6.00,204.70401592,-57.62270235
 45437, 6.32,138.89470968,-57.57776219
 51849, 4.45,158.89714422,-57.55763551
 42579, 6.34,130.18146468,-57.54553217
 86871, 5.97,266.232683,-57.54551015
 45496, 4.34,139.05042678,-57.54143764
 99453, 6.36,302.78089426,-57.52415476
 90664, 5.74,277.48615404,-57.52308279
110311, 6.41,335.15102417,-57.50976173
 58642, 6.16,180.37190077,-57.50373759
 23693, 4.71,76.37787652,-57.47298928
 52797, 6.29,161.91003927,-57.46741767
  3405, 4.36,10.83851683,-57.46309763
111967, 5.98,340.20357013,-57.422306
 58041, 6.05,178.54796472,-57.41019133
 55003, 6.42,168.92818077,-57.35586929
 49160, 6.20,150.492043,-57.34984456
107299, 6.49,325.99648605,-57.32511897
 14930, 5.71,48.13808292,-57.32158199
 38656, 5.62,118.72246913,-57.30288338
 53100, 6.29,162.9455422,-57.27231455
 47498, 5.80,145.25876248,-57.25944118
 52043, 5.89,159.51109079,-57.25631096
 53154, 5.26,163.12855279,-57.24041437
  7588, 0.45,24.42813204,-57.23666007
 47893, 6.47,146.41932908,-57.1860602
 63003, 4.03,193.64857337,-57.17789116
 63005, 5.08,193.65383866,-57.16864387
 27737, 5.93,88.08409189,-57.15600008
 61084, 1.59,187.79137202,-57.11256922
 18592, 6.05,59.67864137,-57.10238788
 69618, 5.03,213.73818295,-57.08607539
 20552, 6.28,66.05133135,-57.07115747
 46701, 3.16,142.80564072,-57.0343916
  4829, 6.12,15.50755785,-57.00242929
 57870, 5.56,178.04330796,-56.98782681
 85751, 5.99,262.84701749,-56.92095404
 87928, 6.26,269.42807533,-56.89622335
 84311, 6.08,258.55585391,-56.88851206
 92021, 6.22,281.34969323,-56.88191929
 30932, 5.20,97.36891553,-56.85284448
115620, 5.60,351.33072811,-56.84893507
 63117, 5.34,193.98808228,-56.83580429
108870, 4.69,330.82266498,-56.77980602
 55581, 5.82,170.78402208,-56.77936853
 43105, 4.50,131.67733004,-56.76979718
 66925, 6.00,205.73382472,-56.76795968
 52742, 5.14,161.73956163,-56.7571908
 34105, 5.14,106.07632905,-56.7497313
100751, 1.94,306.41187347,-56.73488071
 37854, 6.10,116.39800467,-56.7225967
 72471, 6.21,222.27987082,-56.66753864
 43620, 6.02,133.26584378,-56.64957371
 50069, 6.48,153.34298496,-56.58669891
 83269, 6.40,255.27927895,-56.55501465
 85068, 5.76,260.77963562,-56.52555632
 60969, 5.78,187.47580895,-56.52496942
  3277, 5.72,10.44292464,-56.50145475
 62327, 4.62,191.59478955,-56.48877967
 38087, 6.30,117.08127238,-56.47109287
 71746, 6.30,220.1365547,-56.44074033
 53260, 6.45,163.38926255,-56.42051347
 48119, 6.05,147.16691281,-56.41192613
 38152, 5.57,117.2780096,-56.41038485
 60870, 6.15,187.14099776,-56.40726625
 33577, 6.46,104.6516388,-56.39476607
 70069, 4.30,215.08146975,-56.38647906
 85267, 3.31,261.34858274,-56.37768824
 60308, 5.91,185.48932747,-56.3743836
 30342, 5.60,95.73278618,-56.3699207
 97421, 5.33,297.00459018,-56.36227755
 58379, 5.44,179.56352995,-56.31731449
 68670, 5.93,210.86072926,-56.21338128
  7751, 5.76,24.94684603,-56.19644067
 78989, 6.16,241.85035422,-56.19095697
 62058, 5.99,190.78838403,-56.17619646
 27530, 4.50,87.45656999,-56.1664886
 25098, 6.10,80.59229956,-56.13445367
 50493, 5.80,154.65899399,-56.11067508
 49092, 6.42,150.30006153,-56.09656162
 39957, 5.66,122.39013231,-56.08547484
 50676, 4.50,155.22839581,-56.04322401
 89605, 5.36,274.28140609,-56.02331993
 83081, 3.12,254.65512817,-55.99005508
 62026, 6.06,190.70748233,-55.94696105
 10871, 5.81,34.97602796,-55.94484169
 36977, 6.39,114.006746,-55.88773325
108626, 6.02,330.10093018,-55.8834515
 44708, 6.10,136.64183582,-55.80242862
 65129, 6.00,200.20142983,-55.80069803
 42717, 6.26,130.58708068,-55.77465771
107030, 6.33,325.14038307,-55.73800029
 33588, 6.26,104.66587384,-55.72892565
 94054, 6.44,287.21777649,-55.72014436
 52154, 4.29,159.82671887,-55.60327905
 72121, 6.10,221.29569214,-55.60162158
 45328, 5.26,138.5751025,-55.56970109
 79497, 5.78,243.34499914,-55.54084556
 32531, 5.60,101.82795802,-55.54004918
 85258, 2.84,261.32498828,-55.52982397
 45920, 5.61,140.45878607,-55.51487092
 39238, 6.28,120.38160067,-55.45467367
 95866, 6.14,292.46910889,-55.44159258
 87174, 6.09,267.15868334,-55.4018266
 74305, 5.45,227.81660117,-55.34601439
  5348, 3.94,17.0960837,-55.24583235
 47559, 5.99,145.44974998,-55.21376962
 41653, 6.36,127.40165094,-55.19090363
 45742, 6.28,139.88536568,-55.18649115
 85520, 5.93,262.16213171,-55.16966503
 60059, 5.01,184.74928553,-55.14297519
 80054, 5.76,245.10512753,-55.13967135
 95932, 6.29,292.6440517,-55.11002087
 77645, 5.74,237.77836547,-55.05552532
100300, 6.27,305.13460168,-55.05080338
 21281, 3.30,68.49882684,-55.04500559
 50555, 4.59,154.90318833,-55.02931452
 99137, 6.26,301.89613313,-55.0161003
 45941, 2.47,140.52845511,-55.01069531
 71184, 5.86,218.38529489,-54.9986156
108431, 4.40,329.47929577,-54.9925666
 50232, 6.16,153.81938623,-54.97421495
 97816, 5.76,298.15709206,-54.97103652
 29276, 4.72,92.574638,-54.96866057
 43797, 5.70,133.79898826,-54.96554657
 62861, 5.91,193.26776709,-54.9524841
 26079, 6.42,83.43457243,-54.9023146
  9685, 6.45,31.14600838,-54.88162897
 51140, 5.58,156.70389571,-54.87731436
  2789, 6.04,8.88881583,-54.82174811
104085, 5.17,316.30930513,-54.72695035
 42913, 1.93,131.17582214,-54.70856797
 68101, 6.00,209.1374403,-54.70411568
 32269, 6.47,101.05336472,-54.69552342
 32477, 6.45,101.67373429,-54.69506225
 67199, 6.42,206.56058716,-54.68331282
 68842, 6.20,211.44387814,-54.66930165
105841, 6.10,321.56432591,-54.66055359
 79509, 4.95,243.36972631,-54.63041289
 69491, 6.09,213.41601305,-54.62560013
 83187, 5.64,255.02619645,-54.59700158
 63204, 6.48,194.24273367,-54.58731036
 78469, 6.12,240.27710869,-54.57779898
 48774, 3.52,149.2156452,-54.5677973
 66821, 4.99,205.43672827,-54.55936543
 12484, 5.21,40.16491631,-54.54992422
 39225, 6.12,120.34603423,-54.51554272
 86305, 5.25,264.52319296,-54.50007025
 45603, 6.33,139.42628604,-54.49485748
 55425, 3.90,170.25184266,-54.49101395
 95261, 5.03,290.71325245,-54.42372882
 96781, 6.24,295.07767996,-54.41776164
 23653, 6.26,76.25252482,-54.40741679
 36496, 5.95,112.62877606,-54.39943169
 41813, 6.34,127.87321243,-54.39390506
  2937, 6.40,9.32573293,-54.3938098
 38438, 5.70,118.12394382,-54.36718432
 27317, 6.19,86.80552101,-54.36073163
 95690, 5.70,291.95051131,-54.32529723
 17464, 6.29,56.14110276,-54.27418613
 56480, 4.62,173.69046642,-54.26413167
 41644, 6.44,127.37424503,-54.211802
 39184, 5.87,120.20818254,-54.15129599
 68080, 6.14,209.0833012,-54.13237319
 78355, 6.10,239.97562034,-54.02089127
   730, 6.32,2.25978189,-54.00196301
 56970, 5.95,175.17705098,-53.96854858
113957, 5.37,346.16487864,-53.96464712
 47717, 5.56,145.92625551,-53.89136176
 51984, 6.43,159.3171827,-53.85526528
 62821, 6.26,193.10253122,-53.82992658
 79754, 5.45,244.18029083,-53.81110764
115510, 6.13,350.97686737,-53.8086555
  7978, 5.52,25.62146258,-53.7405747
103693, 6.26,315.18087664,-53.73901433
 51523, 4.89,157.84264509,-53.7159928
  3527, 6.15,11.24883557,-53.71490037
 78731, 6.46,241.08885185,-53.71033327
106065, 6.39,322.2503191,-53.70585019
 79787, 6.40,244.24577701,-53.69595914
 79490, 6.03,243.3207238,-53.67116378
 47204, 5.44,144.3028174,-53.66848607
 69462, 5.53,213.31841949,-53.66565135
110109, 5.36,334.5632606,-53.62553594
 32761, 4.41,102.46381712,-53.62249221
 87314, 5.68,267.61829297,-53.61238082
 44423, 6.39,135.77229936,-53.55039508
  8241, 5.04,26.52557865,-53.52218065
 69655, 6.40,213.83886209,-53.50992981
112374, 4.84,341.4077169,-53.50016316
 66657, 2.29,204.97196962,-53.46636269
 22531, 5.58,72.73077622,-53.46172112
 22534, 6.42,72.73574565,-53.45990399
 64053, 5.70,196.90966874,-53.45971466
105319, 4.39,319.96618253,-53.44926434
 42459, 5.45,129.84944512,-53.43982462
 69191, 4.74,212.47898599,-53.43872584
 28180, 6.48,89.30985167,-53.4256934
 94858, 6.36,289.54065361,-53.38688837
 46283, 5.09,141.57490643,-53.37893587
 67836, 5.87,208.4296268,-53.37328052
 49137, 6.20,150.419689,-53.36411581
 86064, 6.09,263.83296419,-53.35288403
 37248, 6.06,114.75139782,-53.2733797
104978, 5.73,318.94098443,-53.26304998
 83431, 5.27,255.78628886,-53.23662642
 54840, 5.75,168.41420693,-53.2319031
 41861, 5.68,128.02072039,-53.21196039
 77562, 5.78,237.52962796,-53.20967534
 96141, 5.76,293.22412548,-53.18560103
 70363, 5.99,215.95265857,-53.17620992
 83153, 4.06,254.89602773,-53.16049005
 55849, 5.80,171.69710349,-53.15995577
 81966, 5.96,251.16564097,-53.15228963
 87379, 6.09,267.79596178,-53.1302703
 42726, 4.83,130.6058767,-53.11404062
 53811, 6.44,165.15138517,-53.11186852
 39566, 5.52,121.26544452,-53.1079136
 42715, 5.49,130.57922931,-53.10011485
    50, 6.49,0.14287059,-53.09766277
 42400, 6.45,129.68679697,-53.09043371
 41483, 5.08,126.90271156,-53.08853976
 79812, 6.30,244.33739454,-53.08626474
 71494, 6.49,219.30178173,-53.06074908
 42504, 5.18,129.99009397,-53.05478181
 42535, 5.56,130.0728703,-53.01545412
 38827, 3.46,119.19475729,-52.98240062
 31407, 4.35,98.74411397,-52.97563454
 47172, 6.18,144.19337925,-52.94390589
 93148, 4.85,284.61564682,-52.93860748
 42536, 3.60,130.07337168,-52.92197259
 91062, 6.21,278.6297281,-52.89141853
 97491, 6.27,297.22947412,-52.88799211
 99120, 4.93,301.84653576,-52.88080972
 20109, 6.08,64.66658653,-52.86027488
 43195, 6.29,132.00101403,-52.8502078
 67703, 5.26,208.02041654,-52.81146355
 73095, 5.38,224.07177099,-52.80956707
 41373, 6.05,126.60517431,-52.80750215
 62703, 5.70,192.74126496,-52.7873952
 27583, 6.32,87.62012003,-52.76790524
113638, 4.11,345.22030979,-52.75410562
 65112, 5.47,200.15772684,-52.74778497
118234, 5.13,359.73218118,-52.74595629
106419, 6.43,323.32342232,-52.73773902
 29913, 6.40,94.46557314,-52.73303375
 43878, 4.68,134.0803251,-52.72351071
115713, 5.53,351.65226789,-52.721919
 41426, 6.49,126.74097365,-52.70484071
 30438,-0.62,95.98787763,-52.69571799
 18275, 6.46,58.64139696,-52.69033035
 71182, 5.86,218.37487581,-52.67948076
 36444, 5.87,112.49893731,-52.65128759
 48799, 6.13,149.29562255,-52.63879276
 27947, 5.29,88.70878524,-52.63607272
 38667, 6.36,118.75182427,-52.58335768
 99188, 6.47,302.03988388,-52.5777484
 12775, 6.15,41.04414752,-52.57056106
 64320, 6.05,197.74360793,-52.56685355
 12225, 5.30,39.35110362,-52.54308845
 36942, 4.93,113.91541745,-52.53380809
 35084, 5.96,108.83861519,-52.49951781
 99747, 5.65,303.57919847,-52.44564171
 77454, 6.05,237.21006296,-52.4382273
 32402, 5.81,101.47383863,-52.40971351
 72290, 5.22,221.75546088,-52.38331777
  2711, 5.57,8.61506261,-52.37318294
 76618, 5.43,234.70626982,-52.37261965
 59449, 3.97,182.9131309,-52.36841559
106978, 6.20,324.99889909,-52.35902626
 93815, 5.17,286.58301929,-52.34063012
 31265, 6.18,98.35963588,-52.32931746
 25303, 6.26,81.19288289,-52.31617828
 35564, 5.50,110.08940661,-52.3118825
 85470, 5.72,261.99006555,-52.29702909
 82902, 5.94,254.12000822,-52.28364331
 72308, 6.07,221.8024686,-52.20524925
 44337, 5.23,135.43572156,-52.18871825
 65247, 5.81,200.56787422,-52.18295165
 24520, 6.48,78.91166823,-52.18223022
 49994, 6.16,153.09572184,-52.16335203
 67973, 5.66,208.80070669,-52.16076937
 43593, 6.39,133.17011719,-52.12894176
 41081, 5.89,125.72991589,-52.12377702
 63883, 6.43,196.37844611,-52.115682
 27621, 5.16,87.72174399,-52.1086873
 92646, 5.18,283.16502568,-52.10713766
 74395, 3.41,228.07167982,-52.09907465
 35589, 5.38,110.16172862,-52.08592527
 45002, 6.19,137.48813265,-52.08299346
 24384, 6.03,78.47222426,-52.03072111
 73966, 6.40,226.73322523,-52.02974968
 34349, 5.96,106.80542082,-51.9683879
 85393, 6.17,261.73477483,-51.94878604
 92687, 6.30,283.30000134,-51.931408
102333, 4.51,311.00911122,-51.92084051
115537, 5.75,351.05516142,-51.89108428
 86796, 5.12,266.0363211,-51.83358836
 31079, 5.58,97.82591372,-51.82620719
 53771, 6.15,165.03474528,-51.81780645
 49712, 4.85,152.23439032,-51.81126187
  9085, 6.10,29.24856719,-51.76685008
 50078, 5.78,153.36685079,-51.75580487
 88675, 6.46,271.53838778,-51.74388948
 46093, 6.05,140.99724486,-51.73709116
 41296, 5.18,126.38058013,-51.72745683
 58453, 6.04,179.79532236,-51.69674825
 21666, 6.45,69.76787044,-51.67279617
  9007, 3.69,28.98680207,-51.60958673
102950, 5.06,312.87520805,-51.60816692
 75742, 6.10,232.11338713,-51.59792224
 45675, 5.83,139.67650557,-51.5606599
 46594, 5.45,142.5213665,-51.51719294
 10602, 3.56,34.12708452,-51.51211145
 69174, 5.96,212.39609336,-51.50464539
 19893, 4.26,64.00621426,-51.48709578
 81650, 6.30,250.18495232,-51.47857638
 36856, 6.29,113.66493572,-51.4745378
 58859, 6.48,181.06973585,-51.47248922
 60710, 4.82,186.63245078,-51.4506115
 38963, 6.44,119.58946876,-51.44857837
 67234, 4.64,206.66403516,-51.43269771
 33779, 5.14,105.21460498,-51.4026336
 59439, 6.23,182.8819618,-51.35917843
 48730, 6.39,149.09125711,-51.33615432
